Lat,Long,W4568d,W1010d,W4579d,W4584d,W4595d,W4621d,W4623d,W4642d,W4623d,W4643d,W1010_S,W4568_S,W4579_S,W4584_S,W4589_S,W4595_S,W4621_S,W4623_S,W4642_S,W4643_S,W1010y ,W4568y,W4579Y,W4584y,W4589y,W4595y,W4621y,W4623y,W4642y,W4643y
32.3604517,97.3904272,13.07947684,12.73583849,14.70310315,17.23629836,15.71968068,11.33383471,13.37731414,24.71468486,13.65782224,9.439477312,3,0,1,1,0,3,1,4,0,3,0,0,0,0,0,0,0,1,0,0
41.8222049,87.8023065,8.725671026,0.749230179,4.177125189,4.422030688,2.335257429,5.781038464,0.259405947,33.73151642,0.349282749,4.048092888,41,18,34,2,0,49,4,919,31,2,0,0,0,0,0,0,0,1,0,0
42.9553472,85.4833025,9.228759205,3.325152967,3.76617004,2.113311125,0.256111556,6.918698476,2.755509905,36.16479754,2.524225213,6.50296281,4,5,17,79,0,289,1,8,24,0,0,0,0,0,0,1,0,0,0,0
39.9521179,86.1638896,6.410929233,2.689543893,1.824883805,3.715968283,2.9873296,3.844929249,2.723619615,35.22944463,2.798491328,4.45425579,9,5,359,1,0,41,12,31,10,1,0,0,1,0,0,0,0,0,0,0
41.7790246,88.3503623,8.915540921,0.379632381,4.605861963,4.97067118,2.848747998,5.867925676,0.344064234,33.18191438,0.607142864,3.676282062,45,14,16,2,0,13,4,948,28,2,0,1,0,0,0,0,0,0,0,0
41.937291,89.0515349,9.385432547,0.820093281,5.28949373,5.64893521,3.455726125,6.247906635,1.011918014,32.50138869,1.193164327,3.468489397,41,14,13,2,0,8,4,918,25,2,0,0,0,0,0,0,0,1,0,0
39.8786178,88.9376452,7.598490442,1.61175637,4.523828221,6.087509879,4.408694968,4.348323327,2.236424451,32.45519778,2.517186662,1.883242198,41,2,16,1,1,4,4,119,10,53,1,0,0,0,0,0,0,0,0,0
43.5303412,96.7495038,15.73570242,8.590106302,12.99862309,13.3645404,11.03194725,12.46496001,8.85620628,25.14049807,8.974446278,7.892009001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41.8199442,87.7255764,8.693859112,0.813060641,4.114372242,4.346468226,2.268699385,5.764773129,0.331787822,33.80761939,0.375943594,4.09714451,38,18,37,2,0,55,4,909,30,2,0,1,0,0,0,0,0,0,0,0
42.3736046,83.1628482,8.669186578,5.351140961,3.29898412,0.280257846,2.62727682,7.165853697,4.897243353,38.40307946,4.721730074,8.137716604,6,2,1,491,1,65,0,13,26,0,0,0,0,1,0,0,0,0,0,0
42.4601148,82.8834094,8.798338638,5.641716017,3.494588332,0.544028451,2.886723892,7.381974009,5.183763872,38.69002847,5.005299317,8.426677655,6,2,1,491,1,51,0,13,25,0,0,0,0,1,0,0,0,0,0,0
41.7808811,87.6048676,8.61200739,0.902212682,3.994796199,4.233285903,2.183483933,5.706102154,0.458649539,33.92377888,0.470597966,4.150140011,38,18,38,2,0,62,4,903,30,2,0,0,0,0,0,0,0,1,0,0
42.8639157,85.6818985,9.163871865,3.10684808,3.739184626,2.289323831,0.069418058,6.795937783,2.53716199,35.9563059,2.307093951,6.292427833,4,6,25,20,0,290,1,12,23,0,0,0,0,0,0,1,0,0,0,0
42.299835,85.1979858,8.546524725,3.349178748,3.058884843,1.778369532,0.811773431,6.336443715,2.86605912,36.37153389,2.685383311,6.336118097,6,8,56,167,0,277,1,13,28,0,0,0,0,0,0,1,0,0,0,0
40.4400716,84.9903057,6.67552629,3.569129289,1.23187052,2.558793178,2.578355343,4.62484774,3.392509962,36.42612786,3.364112628,5.717565762,5,5,293,9,0,44,2,13,6,1,0,0,1,0,0,0,0,0,0,0
36.0414784,114.9675616,30.66073005,27.07850135,30.69807397,32.18784173,30.02820745,28.26034914,27.563542,6.808497642,27.77072705,24.66112132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.9539669,87.6547871,8.791233775,0.945457262,4.141614841,4.2582899,2.143915733,5.884926506,0.385838099,33.89187996,0.307016626,4.244384421,32,18,36,2,0,67,4,893,29,2,0,0,0,0,0,0,0,1,0,0
42.0477542,87.6820639,8.888448164,0.981813089,4.222421672,4.275176015,2.128753668,5.981893357,0.377493885,33.87475665,0.228811457,4.297595542,31,18,27,2,0,63,4,889,30,2,0,0,0,0,0,0,0,1,0,0
41.8585397,88.0627423,8.863842293,0.579500638,4.409780308,4.674983771,2.553504295,5.871316553,0.072096898,33.47619028,0.354960566,3.910916028,41,17,18,2,0,29,4,928,29,2,0,0,0,0,0,0,0,1,0,0
39.1617824,86.539552,5.784567925,2.932495622,2.100040539,4.53915515,3.83211987,3.020651773,3.145779682,34.82765762,3.286693996,3.937796309,9,1,303,0,1,2,41,16,8,1,0,0,1,0,0,0,0,0,0,0
42.4419714,83.3216582,8.715992681,5.208176415,3.304687392,0.108463136,2.458117358,7.148781864,4.746050747,38.25231391,4.566753558,8.026744118,6,2,1,491,1,72,0,12,26,0,0,0,0,1,0,0,0,0,0,0
40.5024268,88.9529849,8.115429149,1.046899002,4.655193447,5.864129889,4.0179677,4.901310484,1.692072987,32.47450252,1.976944096,2.29713321,49,5,7,1,0,3,4,549,9,9,0,0,0,0,0,0,0,1,0,0
43.1334015,86.1537138,9.506894233,2.853698018,4.164676472,2.806788183,0.475200993,7.00950626,2.238886203,35.52319629,1.980338878,6.131222885,3,5,12,2,0,274,1,16,21,0,0,0,0,0,0,1,0,0,0,0
39.562024,86.155675,6.034630984,2.925428051,1.724092944,3.984604835,3.372814515,3.460492271,3.023544349,35.22250052,3.120369861,4.374721237,8,2,334,1,0,3,15,21,9,1,0,0,1,0,0,0,0,0,0,0
41.8446396,87.704042,8.708450091,0.844216708,4.112257624,4.321553972,2.237985158,5.785333355,0.345549541,33.83155635,0.363483247,4.1299076,37,18,37,2,0,57,4,902,30,2,0,0,0,0,0,0,0,1,0,0
42.5033874,82.8974115,8.838601127,5.636218217,3.527170563,0.531304018,2.866457305,7.411814536,5.174478852,38.68068325,4.994086704,8.433179862,6,2,1,491,1,56,0,13,25,0,0,0,0,1,0,0,0,0,0,0
43.4273009,82.5404286,9.811473905,6.222631844,4.514791081,1.307917117,3.23651621,8.389515973,5.700265913,39.14382922,5.487136463,9.187071207,5,2,1,480,1,14,0,11,21,0,0,0,0,0,0,1,0,0,0,0
45.8080222,88.0477565,12.56090831,4.41724708,7.407593787,5.702292237,3.708847902,9.754748616,3.881185223,34.12710508,3.649119317,7.442407785,4,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0
42.1589497,88.1369564,9.168174545,0.805580028,4.647046861,4.719556291,2.516104404,6.180745244,0.251668222,33.4349176,0.257116039,4.110148652,32,14,16,2,0,22,4,897,26,2,0,0,0,0,0,0,0,1,0,0
38.3268072,88.9608356,6.439330598,3.126284015,4.625336444,6.910321528,5.603340966,3.136040662,3.716022017,32.3978541,3.985357829,1.559882367,15,1,9,2,1,4,34,30,12,73,0,0,0,0,0,0,0,0,0,1
42.3449767,87.8983848,9.245104633,1.076172175,4.580015842,4.472619993,2.235485203,6.312547083,0.441356452,33.6933144,0.183148084,4.39934363,30,18,17,2,0,35,5,893,28,2,0,0,0,0,0,0,0,1,0,0
34.6530814,120.4484101,36.06921052,32.72693815,36.30488512,37.83646354,35.6814569,33.77400817,33.21496689,3.845000967,33.42312473,30.27172659,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0
42.913026,82.4979898,9.315443333,6.116289122,4.074546501,1.031291158,3.237108845,7.969601777,5.628745907,39.12311444,5.43392207,8.974780776,6,2,1,485,1,9,0,12,22,0,0,0,0,1,0,0,0,0,0,0
40.6825832,89.6431835,8.665243341,1.416474373,5.368515999,6.466591887,4.497545622,5.403814973,2.029640707,31.79828693,2.302221355,2.081909493,35,2,3,0,0,2,2,212,4,10,1,0,0,0,0,0,0,0,0,0
43.8493232,85.8520623,10.16347161,3.548228708,4.728359715,2.791466994,0.948053005,7.750865318,2.912310396,35.92400009,2.637512201,6.8589056,3,2,0,5,0,233,1,3,20,0,0,0,0,0,0,0,0,0,1,0
42.3611363,82.982664,8.684207211,5.526290593,3.361959979,0.456957907,2.806332258,7.245973154,5.075620786,38.58100982,4.90122069,8.294205969,6,2,1,491,1,56,0,13,25,0,0,0,0,1,0,0,0,0,0,0
42.4234454,83.7627787,8.654528499,4.7726782,3.163582253,0.338074492,2.031089468,6.933951412,4.305626272,37.81172431,4.125334325,7.628359682,6,2,7,492,1,108,1,13,26,0,0,0,0,0,0,0,0,0,1,0
42.1478696,87.7966961,9.024171629,0.972044506,4.374588076,4.380864189,2.197447581,6.100116375,0.328463699,33.77179445,0.084496236,4.302696328,31,18,21,2,0,50,4,891,28,2,0,0,0,0,0,0,0,1,0,0
39.0359495,87.1306356,5.917490454,2.701802098,2.700567411,5.047752308,4.116343348,2.920975935,3.030449488,34.23411225,3.215328586,3.33771725,17,1,267,0,1,1,44,36,10,2,0,0,1,0,0,0,0,0,0,0
43.6633872,116.6824539,33.76813704,28.34643856,32.52515341,33.27659523,30.95656355,30.90336075,28.69537595,7.048970446,28.84165001,26.67826066,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0
42.3150295,89.0319713,9.705712434,1.091682599,5.46880821,5.606601795,3.349867619,6.592649469,1.065526714,32.56421705,1.162120592,3.824126394,37,13,12,2,0,8,3,884,25,2,0,0,0,0,0,0,0,1,0,0
44.1785261,77.3920801,12.52402338,11.37664058,8.557443141,6.273561408,8.439125457,12.30040651,10.88307189,44.34612238,10.67974693,14.1419228,0,0,1,2,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0
38.6266374,90.0330966,7.43152321,3.211428398,5.6311457,7.640456997,6.066899923,4.149070889,3.855530996,31.32643673,4.140121126,0.446824039,12,1,7,2,0,4,4,33,12,75,0,0,0,0,0,1,0,0,0,0
41.4816927,87.9585292,8.477912265,0.473364505,4.11620138,4.63682338,2.641869498,5.480609919,0.452487442,33.54299922,0.685601689,3.690097986,44,17,37,2,0,40,4,931,30,2,0,0,0,0,0,0,0,1,0,0
42.5647825,83.4370132,8.824696746,5.121531967,3.384232266,0.099155815,2.323646514,7.204083968,4.646656941,38.15085779,4.461006776,7.982072545,6,2,1,492,1,84,1,12,26,0,0,0,0,1,0,0,0,0,0,0
41.557984,87.4692196,8.354691911,0.968584178,3.752219995,4.142575016,2.197979933,5.465539302,0.679318264,34.03727287,0.731023365,4.089236815,39,18,59,2,0,63,5,903,31,2,0,0,0,0,0,0,0,1,0,0
41.9272568,87.6802645,8.77596167,0.909251095,4.144620937,4.286858838,2.1786571,5.862740197,0.359406535,33.86374263,0.308718142,4.207502573,33,18,36,2,0,58,4,894,30,2,0,1,0,0,0,0,0,0,0,0
41.7175028,88.3177809,8.845949239,0.328812773,4.545730978,4.947339101,2.84407628,5.799759136,0.348094171,33.20810222,0.624521659,3.645069441,47,14,16,2,0,13,4,948,28,2,0,0,0,0,0,0,0,1,0,0
41.894334,87.780434,8.783632349,0.808830029,4.203107275,4.390417995,2.282973769,5.847825111,0.261267506,33.76068868,0.286257812,4.117000659,35,18,34,2,0,50,4,897,30,2,0,0,0,0,0,1,0,0,0,0
42.4140246,82.9398203,8.743402491,5.577801388,3.428262261,0.490357002,2.838676191,7.313368611,5.123067313,38.62910133,4.946433925,8.355788869,6,2,1,491,1,56,0,13,25,0,0,0,0,1,0,0,0,0,0,0
42.6373893,83.129214,8.935077315,5.437776903,3.555787104,0.343889796,2.619947827,7.412436154,4.961598394,38.46477427,4.774304809,8.287751792,6,2,1,491,1,68,0,12,26,0,0,0,0,1,0,0,0,0,0,0
42.0963959,84.2458249,8.306000413,4.23660557,2.769025905,0.89804638,1.696308224,6.439642315,3.797632695,37.29754229,3.634649841,7.04787157,9,4,42,475,1,197,1,17,35,0,0,0,0,1,0,0,0,0,0,0
42.7056432,83.2871766,8.981902868,5.300340575,3.564810367,0.277575501,2.456310896,7.39794111,4.815882799,38.31541206,4.624665966,8.181055356,6,2,1,492,1,76,1,12,26,0,0,0,0,1,0,0,0,0,0,0
42.3683822,89.0116593,9.742946608,1.125745789,5.481137581,5.58510909,3.320784838,6.635521325,1.067575004,32.5908527,1.150316292,3.881205485,36,13,12,2,0,8,3,879,25,2,0,0,0,0,0,0,0,1,0,0
44.283432,85.4046453,10.54079151,4.171599778,5.040645469,2.685553789,1.414071698,8.241254248,3.535089785,36.43399277,3.259440277,7.481127253,3,1,0,28,0,188,1,4,19,0,0,0,0,0,0,1,0,0,0,0
42.0833307,87.9325787,9.016965096,0.837171843,4.43925177,4.521404348,2.347308829,6.06261877,0.189621642,33.62960824,0.095333467,4.168484694,32,18,21,2,0,44,4,899,28,2,1,0,0,0,0,0,0,0,0,0
42.2315709,83.6877726,8.469053776,4.80940454,2.994655915,0.350416956,2.156335333,6.793733351,4.36255379,37.86635023,4.192660693,7.604949406,6,2,13,491,1,94,1,13,26,0,0,0,0,1,0,0,0,0,0,0
41.9468947,87.6462414,8.781495007,0.948396742,4.130522521,4.25066439,2.139436604,5.876575352,0.393939928,33.89963523,0.31809207,4.244730762,32,18,36,2,0,67,4,893,29,2,0,0,0,0,0,0,0,1,0,0
42.3762577,88.3698766,9.46251493,0.970883066,4.964181583,4.94328797,2.688004365,6.448444862,0.557680272,33.22886941,0.534496044,4.169918034,31,14,14,2,0,9,5,893,26,2,0,0,0,0,0,0,0,1,0,0
39.7861264,86.1554828,6.249210255,2.78967715,1.767474611,3.824216399,3.150559543,3.68193016,2.851813854,35.23086921,2.936311849,4.421154867,8,2,355,1,0,3,13,22,9,1,0,0,1,0,0,0,0,0,0,0
42.430565,83.4886278,8.685770479,5.042318155,3.240741573,0.070784824,2.296748072,7.061078116,4.578834549,38.08507619,4.399399097,7.87336387,6,2,3,491,1,85,1,12,26,0,0,0,0,0,0,0,0,0,1,0
42.3723909,83.1925727,8.663828632,5.321687829,3.286409045,0.252836605,2.598432107,7.150140312,4.867532309,38.37338952,4.691981028,8.110542725,6,2,1,491,1,68,0,13,26,0,0,0,0,0,0,0,0,0,1,0
41.4476721,85.2240453,7.701385851,3.202176057,2.25148275,2.065211396,1.547652842,5.505472371,2.856108193,36.26382481,2.750410633,5.880239274,6,7,148,39,0,231,2,21,19,0,0,0,1,0,0,0,0,0,0,0
39.2681816,89.894506,7.765162779,2.594445139,5.448272207,7.214570991,5.527450641,4.461714105,3.24174441,31.47641102,3.526668128,0.754044184,25,1,7,2,0,4,2,72,14,79,0,0,0,0,0,0,0,1,0,0
41.8519863,87.6902793,8.710019399,0.859794669,4.105864703,4.306881088,2.222384529,5.790218299,0.357321011,33.84599803,0.36404503,4.144562361,37,18,37,2,0,57,4,898,30,2,0,0,0,0,0,0,0,1,0,0
33.200604,86.7747202,2.457367257,8.370870471,6.56099224,9.851589263,9.763417562,2.945963076,8.817447986,34.97090414,9.03004534,6.673978684,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0
41.843678,87.70464,8.707788522,0.843206997,4.112144539,4.322284124,2.238968457,5.784489198,0.34519915,33.83086326,0.364036931,4.128792213,37,18,37,2,0,57,4,902,30,2,0,0,0,0,0,0,0,1,0,0
41.81474,87.7214218,8.687459269,0.814023017,4.107917979,4.343137276,2.267560849,5.758917833,0.337416726,33.81122482,0.382397977,4.096041502,39,18,37,2,0,55,4,909,30,2,0,0,0,0,0,0,0,1,0,0
40.691383,73.675901,12.74313256,14.76741111,10.85585093,9.911681336,12.26131472,13.80153761,14.41680444,47.73829291,14.27997442,16.89159077,3,1,8,2,2,10,3,28,4,5,0,0,0,0,0,0,1,0,0,0
41.9422978,85.6425949,8.246425412,2.834375769,2.868811195,2.276275031,0.970633171,5.893490616,2.397125705,35.8923752,2.248110479,5.767885103,5,6,88,9,0,261,3,45,19,0,0,0,0,0,0,1,0,0,0,0
39.9508991,86.2767202,6.441905205,2.596047533,1.931047581,3.800631391,3.006798808,3.829397412,2.648085837,35.11667129,2.731747558,4.345266907,9,5,357,0,0,39,13,32,10,1,0,0,1,0,0,0,0,0,0,0
43.6895671,84.9680421,9.914823514,4.143349826,4.3860079,1.967346135,1.094721863,7.741694714,3.541481422,36.77462626,3.287834043,7.37360916,4,2,0,102,1,262,1,6,25,0,0,0,0,0,0,1,0,0,0,0
41.9056439,87.9770256,8.87172575,0.670965362,4.367330792,4.584010377,2.456012542,5.898115158,0.066135654,33.56634905,0.274866789,4.000832325,38,18,24,2,0,39,4,919,28,2,0,0,0,0,0,0,0,1,0,0
43.6587376,84.2410884,9.86821549,4.752211659,4.32895912,1.443773217,1.671793562,7.907400363,4.174766921,37.48978866,3.934291564,7.910567617,9,3,1,449,1,196,1,13,37,0,0,0,0,0,0,1,0,0,0,0
38.3103702,85.7707044,4.725113696,4.079153047,1.674013256,4.770858053,4.598280979,2.358554908,4.269320953,35.5880124,4.391985331,4.708901669,4,1,242,2,0,1,26,6,7,1,0,0,1,0,0,0,0,0,0,0
39.4722082,87.3773571,6.41842968,2.200676751,2.933943658,4.956356483,3.808571373,3.393205166,2.54242074,33.99854006,2.737083222,3.159910362,25,1,249,0,1,1,43,55,9,3,0,0,1,0,0,0,0,0,0,0
42.4663864,82.9254489,8.797424071,5.601603644,3.481626436,0.501956186,2.844220493,7.365665681,5.142603439,38.6488838,4.963714365,8.391675269,6,2,1,491,1,57,0,13,25,0,0,0,0,1,0,0,0,0,0,0
38.2486641,89.7464303,6.968637777,3.423257846,5.409914371,7.597156692,6.148577189,3.695635403,4.054879242,31.61251067,4.336387173,0.879623875,9,1,7,2,1,4,7,27,12,74,0,0,0,0,0,0,0,0,1,0
41.7980199,88.3653639,8.939224815,0.395691725,4.628664743,4.982946936,2.85508449,5.890368516,0.350245635,33.16893835,0.607244626,3.683322258,45,14,15,2,0,13,4,948,27,2,0,0,0,0,0,0,0,1,0,0
42.0109195,87.7687865,8.886858091,0.892527056,4.266030861,4.365177719,2.222965072,5.96038439,0.283631377,33.78457374,0.188140688,4.213680011,32,18,26,2,0,50,4,892,29,2,0,0,0,0,0,0,0,1,0,0
41.8821688,87.6469767,8.721692568,0.912474025,4.090471036,4.259783228,2.169947639,5.812808795,0.395227346,33.89217135,0.364656048,4.195961124,35,18,37,2,0,63,4,894,30,2,0,0,0,0,0,0,0,1,0,0
41.866757,88.3431348,8.991043871,0.467162378,4.646954383,4.952131205,2.808402603,5.95020882,0.309355807,33.19818056,0.54976122,3.752578543,44,14,15,2,0,13,4,941,27,2,0,0,0,0,0,0,0,1,0,0
41.9366222,87.8330248,8.843003636,0.795034352,4.270574505,4.43732188,2.31211584,5.899208931,0.20687715,33.71280665,0.230945495,4.115484646,33,18,27,2,0,48,4,897,29,2,0,0,0,0,0,0,0,1,0,0
41.789518,87.61785,8.624871344,0.894074774,4.010348873,4.244712409,2.190186063,5.716684937,0.443611995,33.91172661,0.456035761,4.147518261,38,18,38,2,0,62,4,903,30,2,0,0,0,0,0,0,0,1,0,0
40.672476,89.5835055,8.62112228,1.370920957,5.30821453,6.412069587,4.45085636,5.363093203,1.989187817,31.85708361,2.263480862,2.096775506,38,2,3,0,0,2,3,230,4,11,0,0,0,0,0,0,0,1,0,0
33.7938583,111.8970047,27.50751679,24.67487921,28.00398281,29.76114526,27.70419515,25.29916111,25.20551249,10.51835414,25.43347114,22.00866681,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
39.8425537,86.1472535,6.301057083,2.764054394,1.774836051,3.778959631,3.093538829,3.738953483,2.815229143,35.24137465,2.89574605,4.442491866,8,2,355,1,0,12,13,22,9,1,0,0,0,0,0,0,0,0,0,1
42.80434,83.7387579,9.03616329,4.891059385,3.541153272,0.459729767,1.999053749,7.290339396,4.389515753,37.87811867,4.190514834,7.8386835,6,2,3,493,1,112,1,12,28,0,0,0,0,1,0,0,0,0,0,0
41.8503113,87.7819584,8.743630297,0.781837822,4.17766056,4.397877077,2.304222039,5.804837478,0.26883666,33.75462962,0.327437004,4.082656409,39,18,34,2,0,50,4,912,30,2,0,0,0,0,0,0,0,1,0,0
42.1354349,83.2275152,8.424317628,5.249236398,3.054602523,0.386381818,2.624044431,6.927148361,4.816674278,38.31473974,4.652433786,7.976321208,6,2,1,491,1,61,0,13,26,0,0,0,0,1,0,0,0,0,0,0
44.1830042,84.0515154,10.39686092,5.180927845,4.864416908,1.826826984,2.111579742,8.464657978,4.582099522,37.75438687,4.328700421,8.388947439,1,1,0,171,1,113,1,4,15,0,0,0,0,1,0,0,0,0,0,0
42.191958,87.8251936,9.075761625,0.988478231,4.42479072,4.406324402,2.209516138,6.148618,0.3410061,33.74841415,0.061979682,4.320006707,30,18,20,2,0,47,4,891,28,2,0,0,0,0,0,0,0,1,0,0
38.3478843,85.7967337,4.768618333,4.033734139,1.672268958,4.751143426,4.56104551,2.382961756,4.223710382,35.56192023,4.346582732,4.679490329,4,1,247,2,0,1,30,6,7,1,0,0,1,0,0,0,0,0,0,0
42.1893221,88.1033552,9.182260496,0.846232781,4.6390364,4.684134132,2.475053533,6.202649572,0.27009206,33.47173972,0.225058635,4.154201416,32,14,16,2,0,23,4,897,26,2,0,0,0,0,0,0,0,1,0,0
42.706087,83.2917253,8.981786232,5.296039481,3.563753334,0.275691779,2.451741084,7.396232885,4.811465883,38.31094234,4.620200914,8.177282742,6,2,1,492,1,76,1,12,26,0,0,0,0,1,0,0,0,0,0,0
29.7360126,95.3906627,11.72492824,13.59113297,14.55698124,17.4692441,16.33232233,10.79278981,14.23564141,27.37162642,14.52020149,10.2901185,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42.0999207,87.7986297,8.980523846,0.934714774,4.345399696,4.386534823,2.216302188,6.053292465,0.296742096,33.76456908,0.102710431,4.263911911,31,18,21,2,0,49,4,891,28,2,0,0,0,0,0,0,0,1,0,0
31.7027209,98.1210783,13.88956971,13.71744203,15.66003811,18.21412146,16.70276484,12.24797418,14.35853401,24.18030956,14.63881616,10.42248955,3,0,2,1,0,3,2,5,0,2,0,0,0,0,0,0,0,0,0,1
41.9072705,87.8433578,8.82001743,0.767921477,4.260987442,4.451170863,2.333935961,5.872389231,0.197286519,33.69945386,0.258092052,4.086300255,34,18,29,2,0,48,4,902,30,2,0,0,0,0,0,0,0,1,0,0
43.193661,80.0960592,10.33593573,8.519358493,5.815447254,3.409870906,5.646241192,9.663450086,8.043990739,41.5413836,7.851778956,11.26757377,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
39.712282,86.2401903,6.203154389,2.765801482,1.83287267,3.936399093,3.235894819,3.596956826,2.853492793,35.14337009,2.948460953,4.322017428,9,2,346,1,0,3,15,22,9,1,0,0,1,0,0,0,0,0,0,0
42.3938019,83.1005929,8.698187992,5.41602738,3.34218228,0.334712108,2.68431216,7.214336249,4.961102587,38.46709685,4.784856769,8.202480021,6,2,1,491,1,64,0,13,26,0,0,0,0,1,0,0,0,0,0,0
40.4442551,86.9782366,7.138552626,1.7386149,2.764088056,4.086102637,2.760066715,4.306980852,1.82338053,34.44178288,1.940676066,3.862615136,30,18,294,2,0,58,7,621,28,1,0,0,1,0,0,0,0,0,0,0
42.2976762,88.42297,9.413907951,0.890685229,4.958897291,4.998403144,2.75640913,6.386608637,0.533323316,33.16680726,0.559606571,4.075318299,32,14,14,2,0,9,5,894,26,2,0,0,0,0,0,0,0,1,0,0
34.005225,87.7032628,3.320650965,7.436969108,6.245677485,9.479939468,9.118235853,2.360886507,7.928760313,33.93964386,8.159453482,5.50050273,0,0,0,1,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0
42.3260093,83.3804201,8.593818215,5.128556191,3.175686769,0.147753538,2.425656025,7.018820519,4.676317879,38.1817514,4.502408883,7.921771801,6,2,3,491,1,75,0,12,26,0,0,0,0,1,0,0,0,0,0,0
40.5379155,89.5949919,8.521122635,1.456684415,5.287093165,6.461965475,4.529738861,5.256315736,2.085221809,31.83626021,2.362581213,1.970201988,35,2,3,0,0,2,2,176,5,26,0,0,0,0,0,0,0,1,0,0
42.1118139,88.2869607,9.187797367,0.718393981,4.739266214,4.872452719,2.673339846,6.171575417,0.308813278,33.28056837,0.410268345,3.98773921,35,14,14,2,0,16,4,909,26,2,0,0,0,0,0,1,0,0,0,0
41.5075885,87.6775296,8.387318384,0.755163165,3.893618382,4.356867059,2.394919733,5.448847601,0.554005954,33.8251895,0.685711294,3.90403318,41,18,44,2,0,59,4,921,31,2,0,0,0,0,0,0,0,1,0,0
41.3236775,88.8359782,8.746593287,0.418395072,4.818970901,5.527909001,3.482409802,5.598326627,0.998957953,32.65480762,1.272091414,3.027913784,61,14,11,2,0,9,4,966,28,1,0,0,0,0,0,0,0,1,0,0
46.4067128,86.6489166,12.81581561,5.306134373,7.40701946,5.08985452,3.615586916,10.26108159,4.690779164,35.62374617,4.418859471,8.536835497,3,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,1,0,0
42.4366995,82.9787521,8.759410033,5.543680717,3.431812075,0.449614746,2.796432942,7.312885572,5.08653608,38.59275341,4.908765929,8.330744298,6,2,1,491,1,61,0,13,26,0,0,0,0,1,0,0,0,0,0,0
42.6626657,82.9727536,8.983444151,5.595909145,3.639773707,0.495326765,2.773260503,7.511137531,5.120066545,38.62307001,4.932512272,8.438056209,6,2,1,491,1,59,0,13,26,0,0,0,0,1,0,0,0,0,0,0
40.0319772,84.1910047,6.243494931,4.452588966,0.742696819,2.551079319,3.26476283,4.629758095,4.289843382,37.20393069,4.260044927,6.392953268,1,1,101,6,0,2,2,11,4,1,0,0,0,0,0,0,1,0,0,0
41.876604,88.0691192,8.88292525,0.58980435,4.425362425,4.678996511,2.551960704,5.890365364,0.058235784,33.47172524,0.343081644,3.921326276,40,17,18,2,0,28,4,927,29,2,0,0,0,0,0,0,0,1,0,0
40.14454,88.2597304,7.438960953,1.273353222,3.89814911,5.361061322,3.74343823,4.289481616,1.795839293,33.14543458,2.053663832,2.594023533,48,7,41,1,1,2,7,529,15,6,0,0,0,0,0,0,0,1,0,0
42.8085809,83.6267785,9.049142779,4.999661198,3.569354183,0.396292252,2.110684026,7.340499774,4.500119548,37.98983001,4.301842843,7.937031999,6,2,3,493,1,102,1,12,28,0,0,0,0,1,0,0,0,0,0,0
42.3316978,85.5107025,8.613346814,3.058401086,3.180323578,2.08762799,0.618925149,6.300591595,2.561168899,36.06411573,2.375181277,6.097615191,5,6,59,41,0,270,1,23,23,0,0,0,0,0,0,1,0,0,0,0
